order_id,order_date,year,quarter,quarter_num,week_of_quarter,product,license_type,region,country,company,amount,admins,designers,servers,sams,active_client_flag
ORD-20131-00217,2013-02-06,2013,Q1,1,6,Product 1,Invoice,North America,US,Company 149,5323.39,3,1,0,0,1
ORD-20131-00209,2013-02-08,2013,Q1,1,6,Product 2,Maintenance Renewal,North America,US,Company 17,2156.99,0,0,1,0,0
ORD-20131-00239,2013-02-09,2013,Q1,1,6,Product 2,Invoice,North America,US,Company 140,7534.72,2,2,0,1,0
ORD-20131-00237,2013-02-11,2013,Q1,1,6,Product 1,Maintenance Renewal,EMEA,DE,Company 35,3042.45,2,0,0,0,0
ORD-20131-00204,2013-02-11,2013,Q1,1,6,Product 1,Maintenance Renewal,North America,US,Company 129,2526.28,3,0,1,1,0
ORD-20131-00251,2013-02-13,2013,Q1,1,7,Product 1,Invoice,EMEA,DE,Company 124,9410.77,3,10,1,1,0
ORD-20131-00247,2013-02-14,2013,Q1,1,7,Product 1,Invoice,EMEA,UK,Company 69,6998.16,4,1,0,1,1
ORD-20131-00240,2013-02-15,2013,Q1,1,7,Product 1,Maintenance Renewal,EMEA,UK,Company 144,3048.13,2,0,0,0,0
ORD-20131-00218,2013-02-19,2013,Q1,1,8,Product 1,Invoice,North America,US,Company 56,4525.59,1,1,3,0,1
ORD-20131-00224,2013-02-19,2013,Q1,1,8,Product 2,Invoice,North America,US,Company 23,4630.36,1,1,0,3,0
ORD-20131-00197,2013-02-19,2013,Q1,1,8,Product 1,Maintenance Renewal,EMEA,UK,Company 40,3977.82,0,0,0,0,0
ORD-20131-00238,2013-02-20,2013,Q1,1,8,Product 1,Invoice,North America,US,Company 13,5719.14,4,1,1,1,0
ORD-20131-00252,2013-02-21,2013,Q1,1,8,Product 1,Invoice,EMEA,NO,Company 2,2905.18,2,1,0,2,0
ORD-20131-00210,2013-02-21,2013,Q1,1,8,Product 2,Invoice,EMEA,GR,Company 43,2470.52,1,2,0,1,0
ORD-20131-00211,2013-02-21,2013,Q1,1,8,Product 2,Invoice,EMEA,NO,Company 80,5233.11,1,3,0,0,0
ORD-20131-00226,2013-02-22,2013,Q1,1,8,Product 2,Invoice,EMEA,NO,Company 22,4720.34,4,0,0,1,0
ORD-20131-00221,2013-02-22,2013,Q1,1,8,Product 1,Invoice,North America,US,Company 32,7932.7,6,2,0,4,0
ORD-20131-00232,2013-02-23,2013,Q1,1,8,Product 1,Maintenance Renewal,EMEA,LU,Company 94,1222.08,0,0,0,1,0
ORD-20131-00206,2013-02-26,2013,Q1,1,9,Product 1,Invoice,EMEA,UK,Company 121,5705.13,9,2,2,3,0
ORD-20131-00216,2013-03-02,2013,Q1,1,9,Product 1,Invoice,EMEA,NO,Company 44,10525.29,5,3,3,3,1
ORD-20131-00202,2013-03-03,2013,Q1,1,9,Product 1,Invoice,North America,US,Company 36,7695.04,1,4,0,1,0
ORD-20131-00223,2013-03-05,2013,Q1,1,10,Product 2,Invoice,EMEA,UK,Company 15,3673.35,0,1,0,1,0
ORD-20131-00225,2013-03-12,2013,Q1,1,11,Product 1,Invoice,EMEA,FR,Company 102,7732.72,6,7,1,2,0
ORD-20131-00253,2013-03-12,2013,Q1,1,11,Product 1,Invoice,EMEA,NO,Company 88,8507.33,5,3,0,1,1
ORD-20131-00235,2013-03-13,2013,Q1,1,11,Product 2,Invoice,EMEA,FR,Company 150,7292.67,1,5,1,3,1
ORD-20131-00243,2013-03-14,2013,Q1,1,11,Product 1,Invoice,North America,US,Company 39,4329.75,0,3,0,2,1
ORD-20131-00199,2013-03-16,2013,Q1,1,11,Product 2,Invoice,EMEA,NO,Company 71,2601.74,2,0,1,0,0
ORD-20131-00248,2013-03-17,2013,Q1,1,11,Product 1,Invoice,North America,US,Company 140,8188.31,6,2,1,1,0
ORD-20131-00245,2013-03-18,2013,Q1,1,11,Product 1,Invoice,EMEA,NO,Company 32,7170.36,6,3,2,2,0
ORD-20131-00255,2013-03-19,2013,Q1,1,12,Product 1,Maintenance Renewal,EMEA,DE,Company 68,1103.84,0,0,0,0,0
ORD-20131-00246,2013-03-19,2013,Q1,1,12,Product 2,Invoice,North America,US,Company 27,5868.38,2,2,0,2,0
ORD-20131-00233,2013-03-20,2013,Q1,1,12,Product 2,Invoice,EMEA,UK,Company 23,7293.07,0,5,2,5,0
ORD-20131-00214,2013-03-20,2013,Q1,1,12,Product 1,Invoice,EMEA,UK,Company 65,6436.25,7,3,0,2,0
ORD-20131-00231,2013-03-21,2013,Q1,1,12,Product 2,Invoice,EMEA,UK,Company 113,3961.93,1,1,1,2,1
ORD-20131-00241,2013-03-23,2013,Q1,1,12,Product 1,Maintenance Renewal,EMEA,SP,Company 38,1093.98,1,1,0,0,0
ORD-20131-00230,2013-03-24,2013,Q1,1,12,Product 2,Invoice,North America,US,Company 5,6157.3,1,3,1,1,0
ORD-20131-00250,2013-03-24,2013,Q1,1,12,Product 2,Invoice,North America,US,Company 130,4028.85,2,1,1,0,0
ORD-20131-00200,2013-03-25,2013,Q1,1,12,Product 1,Invoice,EMEA,UK,Company 65,8615.99,2,3,0,3,1
ORD-20131-00215,2013-03-25,2013,Q1,1,12,Product 1,Maintenance Renewal,EMEA,NO,Company 41,2951.43,1,1,0,0,1
ORD-20131-00220,2013-03-25,2013,Q1,1,12,Product 1,Invoice,EMEA,UK,Company 29,7036.85,2,2,0,5,0
ORD-20131-00229,2013-03-26,2013,Q1,1,13,Product 2,Invoice,EMEA,UK,Company 26,2727.2,2,1,1,0,1
ORD-20131-00227,2013-03-28,2013,Q1,1,13,Product 1,Invoice,EMEA,NO,Company 12,9550.06,2,3,1,1,1
ORD-20131-00222,2013-03-28,2013,Q1,1,13,Product 2,Invoice,EMEA,SE,Company 18,2241.58,0,1,1,2,1
ORD-20131-00249,2013-03-28,2013,Q1,1,13,Product 1,Maintenance Renewal,EMEA,IT,Company 22,1356.12,1,0,0,0,0
ORD-20131-00207,2013-03-28,2013,Q1,1,13,Product 1,Invoice,EMEA,UK,Company 103,7693.81,5,2,0,0,0
ORD-20131-00212,2013-03-29,2013,Q1,1,13,Product 1,Maintenance Renewal,EMEA,NO,Company 42,2188.9,0,0,0,0,0
ORD-20131-00205,2013-03-29,2013,Q1,1,13,Product 1,Invoice,EMEA,DE,Company 121,8231.45,3,4,0,2,0
ORD-20132-00265,2013-04-02,2013,Q2,2,1,Product 2,Invoice,EMEA,NO,Company 134,3879.14,1,1,0,1,0
ORD-20132-00338,2013-04-07,2013,Q2,2,1,Product 2,Invoice,EMEA,GR,Company 145,3160.93,1,1,1,1,0
ORD-20132-00337,2013-04-09,2013,Q2,2,2,Product 1,Maintenance Renewal,North America,US,Company 103,5900.57,3,0,0,0,0
ORD-20132-00274,2013-04-09,2013,Q2,2,2,Product 1,Invoice,EMEA,DE,Company 83,4505.53,0,0,0,0,1
ORD-20132-00256,2013-04-10,2013,Q2,2,2,Product 1,Invoice,EMEA,SP,Company 5,989.0,0,1,1,0,0
ORD-20132-00330,2013-04-10,2013,Q2,2,2,Product 2,Invoice,North America,US,Company 99,4580.39,0,1,0,2,1
ORD-20132-00317,2013-04-10,2013,Q2,2,2,Product 2,Invoice,North America,US,Company 38,5925.94,3,1,1,3,1
ORD-20132-00271,2013-04-12,2013,Q2,2,2,Product 1,Maintenance Renewal,North America,US,Company 127,4724.85,0,1,0,0,0
ORD-20132-00299,2013-04-14,2013,Q2,2,2,Product 1,Invoice,EMEA,UK,Company 91,12322.85,5,6,1,2,0
ORD-20132-00269,2013-04-15,2013,Q2,2,3,Product 1,Invoice,EMEA,UK,Company 52,12637.67,7,6,0,2,0
ORD-20132-00270,2013-04-19,2013,Q2,2,3,Product 1,Invoice,EMEA,DE,Company 41,3661.71,1,1,0,2,1
ORD-20132-00331,2013-04-19,2013,Q2,2,3,Product 2,Invoice,EMEA,UK,Company 8,1970.48,1,0,0,0,0
ORD-20132-00312,2013-04-20,2013,Q2,2,3,Product 1,Invoice,EMEA,FR,Company 68,8258.04,4,3,1,0,0
ORD-20132-00297,2013-04-21,2013,Q2,2,3,Product 2,Maintenance Renewal,North America,US,Company 43,2344.09,0,0,0,0,0
ORD-20132-00268,2013-04-21,2013,Q2,2,3,Product 1,Maintenance Renewal,EMEA,UK,Company 132,2041.28,0,0,0,0,0
ORD-20132-00263,2013-04-23,2013,Q2,2,4,Product 1,Invoice,EMEA,FR,Company 43,6037.97,2,2,1,1,1
ORD-20132-00308,2013-04-24,2013,Q2,2,4,Product 1,Maintenance Renewal,North America,US,Company 8,2087.38,0,1,0,0,0
ORD-20132-00333,2013-04-24,2013,Q2,2,4,Product 2,Invoice,EMEA,UK,Company 76,4095.04,1,0,0,0,1
ORD-20132-00301,2013-04-25,2013,Q2,2,4,Product 1,Invoice,EMEA,LU,Company 14,5281.51,1,1,0,0,0
ORD-20132-00315,2013-04-29,2013,Q2,2,5,Product 1,Invoice,EMEA,UK,Company 3,3524.51,2,2,1,1,0
ORD-20132-00320,2013-04-29,2013,Q2,2,5,Product 1,Invoice,EMEA,DE,Company 145,8813.01,3,2,1,0,0
ORD-20132-00279,2013-04-30,2013,Q2,2,5,Product 2,Maintenance Renewal,EMEA,NO,Company 140,1601.81,0,0,0,1,0
ORD-20132-00304,2013-04-30,2013,Q2,2,5,Product 2,Invoice,North America,US,Company 131,5631.29,0,3,3,1,1
ORD-20132-00326,2013-05-01,2013,Q2,2,5,Product 2,Invoice,North America,US,Company 102,8358.62,2,9,1,0,0
ORD-20132-00334,2013-05-01,2013,Q2,2,5,Product 2,Maintenance Renewal,EMEA,UK,Company 42,1409.15,0,0,0,0,1
ORD-20132-00336,2013-05-01,2013,Q2,2,5,Product 2,Invoice,North America,US,Company 139,7772.58,5,5,0,1,0
ORD-20132-00262,2013-05-02,2013,Q2,2,5,Product 2,Invoice,EMEA,UK,Company 104,5387.74,1,4,0,2,1
ORD-20132-00298,2013-05-02,2013,Q2,2,5,Product 2,Invoice,EMEA,FR,Company 93,5443.73,0,2,1,2,0
ORD-20132-00266,2013-05-03,2013,Q2,2,5,Product 1,Maintenance Renewal,North America,US,Company 18,3260.16,0,1,0,0,0
ORD-20132-00284,2013-05-05,2013,Q2,2,5,Product 1,Invoice,EMEA,SE,Company 115,6245.01,1,1,0,0,1
ORD-20132-00260,2013-05-06,2013,Q2,2,6,Product 1,Maintenance Renewal,EMEA,NO,Company 5,4796.34,2,2,0,0,0
ORD-20132-00264,2013-05-07,2013,Q2,2,6,Product 2,Invoice,EMEA,NO,Company 90,8986.42,4,4,1,1,0
ORD-20132-00302,2013-05-08,2013,Q2,2,6,Product 2,Invoice,EMEA,FR,Company 140,6066.6,4,2,2,2,0
ORD-20132-00323,2013-05-08,2013,Q2,2,6,Product 1,Invoice,EMEA,UK,Company 86,7786.05,3,1,1,2,0
ORD-20132-00325,2013-05-09,2013,Q2,2,6,Product 2,Invoice,EMEA,UK,Company 111,2895.1,1,0,0,0,0
ORD-20132-00278,2013-05-11,2013,Q2,2,6,Product 1,Maintenance Renewal,North America,US,Company 122,3961.54,1,1,0,0,0
ORD-20132-00309,2013-05-11,2013,Q2,2,6,Product 1,Invoice,EMEA,FR,Company 120,6123.16,0,1,0,1,0
ORD-20132-00295,2013-05-11,2013,Q2,2,6,Product 1,Invoice,North America,US,Company 59,5083.74,3,1,0,0,0
ORD-20132-00318,2013-05-12,2013,Q2,2,6,Product 2,Invoice,EMEA,UK,Company 137,6770.54,2,5,3,1,0
ORD-20132-00300,2013-05-13,2013,Q2,2,7,Product 1,Maintenance Renewal,EMEA,NO,Company 35,3069.56,0,2,0,0,0
ORD-20132-00289,2013-05-13,2013,Q2,2,7,Product 2,Invoice,EMEA,UK,Company 126,6308.71,1,3,0,1,1
ORD-20132-00322,2013-05-16,2013,Q2,2,7,Product 2,Maintenance Renewal,EMEA,NO,Company 80,3110.65,1,3,1,0,0
ORD-20132-00339,2013-05-16,2013,Q2,2,7,Product 1,Invoice,EMEA,UK,Company 100,7979.4,3,2,0,1,0
ORD-20132-00296,2013-05-16,2013,Q2,2,7,Product 1,Invoice,EMEA,NO,Company 150,7266.99,8,2,0,1,1
ORD-20132-00258,2013-05-19,2013,Q2,2,7,Product 2,Invoice,EMEA,SE,Company 139,7873.16,2,2,0,2,1
ORD-20132-00287,2013-05-19,2013,Q2,2,7,Product 2,Maintenance Renewal,EMEA,IT,Company 72,1512.7,0,1,0,0,0
ORD-20132-00290,2013-05-20,2013,Q2,2,8,Product 2,Invoice,EMEA,NO,Company 82,7659.21,2,1,0,3,0
ORD-20132-00311,2013-05-20,2013,Q2,2,8,Product 1,Invoice,EMEA,UK,Company 114,7626.54,5,3,1,0,0
ORD-20132-00313,2013-05-22,2013,Q2,2,8,Product 2,Maintenance Renewal,North America,US,Company 150,3265.55,3,2,1,1,0
ORD-20132-00280,2013-05-25,2013,Q2,2,8,Product 1,Maintenance Renewal,EMEA,NO,Company 49,1863.12,0,1,0,0,1
ORD-20132-00294,2013-05-26,2013,Q2,2,8,Product 2,Invoice,EMEA,NO,Company 124,2568.03,0,1,0,1,0
ORD-20132-00283,2013-05-26,2013,Q2,2,8,Product 1,Invoice,EMEA,FR,Company 17,6908.84,3,2,0,1,1
ORD-20132-00314,2013-05-27,2013,Q2,2,9,Product 2,Maintenance Renewal,North America,US,Company 77,2439.95,1,0,0,1,0
ORD-20132-00291,2013-05-29,2013,Q2,2,9,Product 2,Invoice,EMEA,UK,Company 61,6435.8,2,0,2,0,0
ORD-20132-00307,2013-05-31,2013,Q2,2,9,Product 1,Invoice,North America,US,Company 25,9427.63,4,2,1,1,0
ORD-20132-00257,2013-05-31,2013,Q2,2,9,Product 1,Invoice,EMEA,UK,Company 81,7929.6,2,1,0,1,1
ORD-20132-00310,2013-06-02,2013,Q2,2,9,Product 2,Maintenance Renewal,North America,US,Company 88,2556.91,1,1,0,1,0
ORD-20132-00340,2013-06-05,2013,Q2,2,10,Product 1,Maintenance Renewal,EMEA,UK,Company 66,3104.57,2,0,0,1,1
ORD-20132-00288,2013-06-05,2013,Q2,2,10,Product 2,Invoice,EMEA,SE,Company 27,3149.65,1,1,0,2,0
ORD-20132-00305,2013-06-06,2013,Q2,2,10,Product 2,Invoice,EMEA,SE,Company 32,5043.01,3,4,0,1,0
ORD-20132-00267,2013-06-07,2013,Q2,2,10,Product 2,Invoice,North America,US,Company 130,5663.01,1,4,2,3,0
ORD-20132-00321,2013-06-07,2013,Q2,2,10,Product 1,Maintenance Renewal,North America,US,Company 21,5151.89,0,1,0,1,0
ORD-20132-00329,2013-06-08,2013,Q2,2,10,Product 1,Invoice,North America,US,Company 9,14178.68,8,4,1,0,1
ORD-20132-00316,2013-06-08,2013,Q2,2,10,Product 1,Invoice,North America,US,Company 55,14444.77,11,10,3,2,0
ORD-20132-00332,2013-06-09,2013,Q2,2,10,Product 2,Maintenance Renewal,EMEA,NO,Company 133,4193.71,1,1,1,1,0
ORD-20132-00285,2013-06-10,2013,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 8,7191.08,5,1,1,1,1
ORD-20132-00275,2013-06-12,2013,Q2,2,11,Product 2,Invoice,North America,US,Company 7,7791.11,4,3,0,2,0
ORD-20132-00282,2013-06-13,2013,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 3,8131.28,0,1,1,3,0
ORD-20132-00335,2013-06-15,2013,Q2,2,11,Product 2,Invoice,North America,US,Company 60,4207.22,3,1,0,0,1
ORD-20132-00276,2013-06-16,2013,Q2,2,11,Product 1,Maintenance Renewal,EMEA,NO,Company 113,3172.68,0,0,1,1,0
ORD-20132-00292,2013-06-16,2013,Q2,2,11,Product 2,Invoice,EMEA,UK,Company 72,6376.57,4,2,0,5,0
ORD-20132-00328,2013-06-16,2013,Q2,2,11,Product 1,Maintenance Renewal,EMEA,DE,Company 70,4535.49,1,3,0,0,0
ORD-20132-00286,2013-06-18,2013,Q2,2,12,Product 1,Invoice,EMEA,IT,Company 63,8770.23,5,3,1,2,1
ORD-20132-00319,2013-06-18,2013,Q2,2,12,Product 1,Invoice,North America,US,Company 141,16897.57,9,4,1,4,1
ORD-20132-00341,2013-06-19,2013,Q2,2,12,Product 2,Maintenance Renewal,North America,US,Company 36,1995.11,0,2,0,0,0
ORD-20132-00259,2013-06-20,2013,Q2,2,12,Product 1,Maintenance Renewal,North America,US,Company 86,2652.14,2,1,0,0,0
ORD-20132-00281,2013-06-20,2013,Q2,2,12,Product 1,Invoice,North America,US,Company 47,5354.07,2,3,0,3,1
ORD-20132-00303,2013-06-20,2013,Q2,2,12,Product 2,Invoice,North America,US,Company 21,6142.15,3,2,1,0,1
ORD-20132-00261,2013-06-21,2013,Q2,2,12,Product 1,Maintenance Renewal,EMEA,FR,Company 28,2566.2,0,1,0,0,0
ORD-20132-00272,2013-06-22,2013,Q2,2,12,Product 1,Invoice,EMEA,FR,Company 56,7014.4,4,0,1,2,0
ORD-20132-00293,2013-06-24,2013,Q2,2,13,Product 1,Invoice,EMEA,SE,Company 124,6930.15,4,3,1,0,0
ORD-20132-00277,2013-06-24,2013,Q2,2,13,Product 2,Invoice,EMEA,NO,Company 102,2801.92,0,1,1,1,0
ORD-20132-00306,2013-06-24,2013,Q2,2,13,Product 2,Invoice,North America,US,Company 11,4753.09,0,3,0,2,1
ORD-20132-00273,2013-06-25,2013,Q2,2,13,Product 1,Maintenance Renewal,North America,US,Company 20,4098.93,0,1,1,1,0
ORD-20132-00324,2013-06-28,2013,Q2,2,13,Product 1,Invoice,EMEA,NO,Company 32,8577.94,1,2,1,2,0
ORD-20132-00327,2013-06-29,2013,Q2,2,13,Product 1,Invoice,EMEA,DE,Company 57,14973.52,3,10,0,3,1
ORD-20133-00354,2013-07-06,2013,Q3,3,1,Product 2,Maintenance Renewal,EMEA,SE,Company 53,1701.47,0,0,0,2,0
ORD-20133-00349,2013-07-06,2013,Q3,3,1,Product 2,Invoice,EMEA,DE,Company 120,3472.75,1,2,1,1,0
ORD-20133-00355,2013-07-07,2013,Q3,3,1,Product 2,Invoice,EMEA,DE,Company 149,3292.84,0,1,0,0,1
ORD-20133-00350,2013-07-07,2013,Q3,3,1,Product 1,Invoice,North America,US,Company 102,7434.48,3,3,0,1,0
ORD-20133-00386,2013-07-08,2013,Q3,3,2,Product 1,Invoice,North America,US,Company 141,8498.15,3,3,2,3,0
ORD-20133-00364,2013-07-11,2013,Q3,3,2,Product 2,Invoice,EMEA,DE,Company 82,8679.68,1,5,0,0,1
ORD-20133-00360,2013-07-11,2013,Q3,3,2,Product 1,Invoice,EMEA,SP,Company 73,3928.15,1,3,1,0,0
ORD-20133-00343,2013-07-11,2013,Q3,3,2,Product 1,Invoice,EMEA,UK,Company 58,10369.39,5,6,0,2,0
ORD-20133-00347,2013-07-12,2013,Q3,3,2,Product 1,Invoice,EMEA,GR,Company 2,4590.5,3,3,0,2,0
ORD-20133-00342,2013-07-16,2013,Q3,3,3,Product 1,Invoice,EMEA,NO,Company 70,9885.67,11,4,1,2,0
ORD-20133-00404,2013-07-17,2013,Q3,3,3,Product 1,Invoice,EMEA,DE,Company 55,6453.89,4,5,0,0,0
ORD-20133-00375,2013-07-21,2013,Q3,3,3,Product 2,Invoice,North America,US,Company 3,6554.39,4,7,1,1,0
ORD-20133-00391,2013-07-23,2013,Q3,3,4,Product 1,Invoice,EMEA,NO,Company 128,16902.72,15,8,2,3,0
ORD-20133-00394,2013-07-24,2013,Q3,3,4,Product 1,Maintenance Renewal,EMEA,UK,Company 26,3406.54,1,0,2,0,1
ORD-20133-00406,2013-07-25,2013,Q3,3,4,Product 1,Maintenance Renewal,EMEA,UK,Company 56,1953.87,1,0,0,0,1
ORD-20133-00357,2013-07-26,2013,Q3,3,4,Product 1,Maintenance Renewal,North America,US,Company 79,5943.77,0,3,0,2,1
ORD-20133-00384,2013-07-26,2013,Q3,3,4,Product 1,Invoice,EMEA,GR,Company 107,3884.4,2,1,0,0,0
ORD-20133-00381,2013-07-28,2013,Q3,3,4,Product 2,Invoice,North America,US,Company 40,5957.78,0,4,0,2,1
ORD-20133-00362,2013-08-01,2013,Q3,3,5,Product 2,Invoice,EMEA,GR,Company 134,2506.28,0,0,1,1,0
ORD-20133-00401,2013-08-03,2013,Q3,3,5,Product 1,Invoice,EMEA,FR,Company 140,5817.16,0,1,0,0,0
ORD-20133-00410,2013-08-03,2013,Q3,3,5,Product 2,Invoice,EMEA,NO,Company 93,4422.13,0,2,0,4,0
ORD-20133-00379,2013-08-03,2013,Q3,3,5,Product 1,Maintenance Renewal,EMEA,UK,Company 60,3579.4,0,0,0,2,0
ORD-20133-00352,2013-08-04,2013,Q3,3,5,Product 1,Invoice,North America,US,Company 41,6376.29,2,4,1,0,1
ORD-20133-00369,2013-08-06,2013,Q3,3,6,Product 1,Maintenance Renewal,EMEA,NO,Company 138,3663.91,4,1,0,0,0
ORD-20133-00389,2013-08-08,2013,Q3,3,6,Product 2,Invoice,EMEA,UK,Company 104,8142.36,4,1,2,1,1
ORD-20133-00363,2013-08-15,2013,Q3,3,7,Product 2,Maintenance Renewal,North America,US,Company 55,2355.47,0,0,0,0,0
ORD-20133-00402,2013-08-16,2013,Q3,3,7,Product 2,Maintenance Renewal,EMEA,DE,Company 129,2298.07,1,0,0,0,0
ORD-20133-00409,2013-08-18,2013,Q3,3,7,Product 2,Invoice,North America,US,Company 38,7114.74,0,1,2,1,0
ORD-20133-00411,2013-08-18,2013,Q3,3,7,Product 1,Invoice,EMEA,UK,Company 139,9315.65,5,4,0,5,0
ORD-20133-00413,2013-08-19,2013,Q3,3,8,Product 1,Invoice,EMEA,NO,Company 52,7239.9,5,0,0,2,0
ORD-20133-00396,2013-08-20,2013,Q3,3,8,Product 1,Invoice,EMEA,GR,Company 85,4666.69,4,0,0,1,0
ORD-20133-00345,2013-08-20,2013,Q3,3,8,Product 1,Maintenance Renewal,EMEA,LU,Company 140,2053.13,1,0,0,1,1
ORD-20133-00351,2013-08-21,2013,Q3,3,8,Product 2,Invoice,EMEA,UK,Company 52,9894.44,4,4,0,1,1
ORD-20133-00399,2013-08-21,2013,Q3,3,8,Product 2,Maintenance Renewal,EMEA,FR,Company 69,1757.6,0,0,0,0,0
ORD-20133-00367,2013-08-21,2013,Q3,3,8,Product 1,Invoice,North America,US,Company 42,12531.77,13,5,3,2,1
ORD-20133-00414,2013-08-23,2013,Q3,3,8,Product 1,Maintenance Renewal,EMEA,NO,Company 92,3242.58,1,2,0,0,0
ORD-20133-00382,2013-08-24,2013,Q3,3,8,Product 1,Invoice,EMEA,NO,Company 48,8213.5,1,1,0,4,0
ORD-20133-00397,2013-08-26,2013,Q3,3,9,Product 2,Maintenance Renewal,EMEA,UK,Company 22,1793.97,1,1,0,0,0
ORD-20133-00353,2013-08-27,2013,Q3,3,9,Product 2,Invoice,EMEA,DE,Company 100,4333.65,3,4,1,1,0
ORD-20133-00408,2013-08-27,2013,Q3,3,9,Product 2,Maintenance Renewal,EMEA,NO,Company 136,1499.72,0,0,1,1,0
ORD-20133-00400,2013-08-31,2013,Q3,3,9,Product 1,Invoice,EMEA,UK,Company 122,9743.09,5,1,0,2,0
ORD-20133-00383,2013-08-31,2013,Q3,3,9,Product 1,Invoice,EMEA,SP,Company 38,2767.83,0,4,0,1,1
ORD-20133-00366,2013-08-31,2013,Q3,3,9,Product 2,Maintenance Renewal,EMEA,GR,Company 73,1596.02,0,1,0,0,0
ORD-20133-00405,2013-08-31,2013,Q3,3,9,Product 1,Maintenance Renewal,EMEA,SE,Company 41,1949.32,0,0,0,0,0
ORD-20133-00358,2013-09-06,2013,Q3,3,10,Product 2,Invoice,EMEA,NO,Company 111,2594.69,1,3,0,0,0
ORD-20133-00378,2013-09-07,2013,Q3,3,10,Product 1,Maintenance Renewal,EMEA,SP,Company 117,3942.36,4,2,1,0,0
ORD-20133-00415,2013-09-09,2013,Q3,3,11,Product 2,Maintenance Renewal,North America,US,Company 26,2625.42,2,0,0,0,0
ORD-20133-00356,2013-09-10,2013,Q3,3,11,Product 2,Invoice,EMEA,DE,Company 17,7425.33,2,4,0,2,0
ORD-20133-00398,2013-09-11,2013,Q3,3,11,Product 1,Invoice,EMEA,SE,Company 65,8415.27,2,3,0,1,1
ORD-20133-00359,2013-09-11,2013,Q3,3,11,Product 2,Maintenance Renewal,EMEA,NO,Company 63,1724.41,0,1,0,0,0
ORD-20133-00361,2013-09-12,2013,Q3,3,11,Product 2,Invoice,EMEA,GR,Company 89,5012.86,1,1,1,0,0
ORD-20133-00371,2013-09-12,2013,Q3,3,11,Product 2,Invoice,EMEA,NO,Company 70,3926.39,3,1,0,1,0
ORD-20133-00385,2013-09-13,2013,Q3,3,11,Product 1,Invoice,EMEA,UK,Company 144,6925.9,8,2,2,2,0
ORD-20133-00390,2013-09-13,2013,Q3,3,11,Product 2,Invoice,North America,US,Company 142,4314.32,2,1,0,1,0
ORD-20133-00395,2013-09-14,2013,Q3,3,11,Product 1,Invoice,EMEA,FR,Company 123,9450.7,6,5,0,1,1
ORD-20133-00344,2013-09-14,2013,Q3,3,11,Product 1,Invoice,North America,US,Company 10,7308.69,3,4,1,0,0
ORD-20133-00387,2013-09-14,2013,Q3,3,11,Product 2,Invoice,EMEA,DE,Company 22,3295.81,0,2,2,1,0
ORD-20133-00346,2013-09-16,2013,Q3,3,12,Product 1,Invoice,EMEA,GR,Company 140,3513.63,3,2,0,3,0
ORD-20133-00377,2013-09-17,2013,Q3,3,12,Product 1,Invoice,EMEA,DE,Company 131,6597.17,5,0,0,0,1
ORD-20133-00376,2013-09-17,2013,Q3,3,12,Product 1,Maintenance Renewal,EMEA,NO,Company 51,4301.53,2,1,1,0,0
ORD-20133-00403,2013-09-19,2013,Q3,3,12,Product 1,Invoice,EMEA,SE,Company 43,6591.08,3,2,0,0,0
ORD-20133-00365,2013-09-20,2013,Q3,3,12,Product 1,Invoice,EMEA,GR,Company 17,5566.09,2,3,0,3,0
ORD-20133-00388,2013-09-21,2013,Q3,3,12,Product 1,Invoice,North America,US,Company 25,8549.09,5,2,0,1,1
ORD-20133-00392,2013-09-22,2013,Q3,3,12,Product 1,Invoice,North America,US,Company 55,5799.53,0,3,1,2,0
ORD-20133-00407,2013-09-22,2013,Q3,3,12,Product 2,Invoice,EMEA,SP,Company 8,3525.52,0,1,0,0,1
ORD-20133-00348,2013-09-22,2013,Q3,3,12,Product 2,Invoice,North America,US,Company 93,4463.53,2,0,1,0,1
ORD-20133-00372,2013-09-23,2013,Q3,3,13,Product 1,Invoice,EMEA,UK,Company 146,7686.81,7,1,0,0,0
ORD-20133-00368,2013-09-24,2013,Q3,3,13,Product 1,Invoice,EMEA,IT,Company 60,3831.22,4,2,1,1,0
ORD-20133-00373,2013-09-25,2013,Q3,3,13,Product 1,Invoice,EMEA,SE,Company 62,5031.43,7,4,0,0,0
ORD-20133-00374,2013-09-26,2013,Q3,3,13,Product 2,Maintenance Renewal,EMEA,NO,Company 70,2154.53,1,1,0,0,0
ORD-20133-00370,2013-09-27,2013,Q3,3,13,Product 2,Maintenance Renewal,EMEA,NO,Company 87,1571.2,0,0,0,0,0
ORD-20133-00380,2013-09-27,2013,Q3,3,13,Product 1,Invoice,EMEA,SP,Company 41,4174.77,0,1,0,0,0
ORD-20133-00412,2013-09-28,2013,Q3,3,13,Product 1,Invoice,EMEA,SE,Company 16,5743.64,3,5,1,3,0
ORD-20133-00393,2013-09-28,2013,Q3,3,13,Product 1,Invoice,EMEA,FR,Company 27,7244.17,3,4,2,3,0
ORD-20134-00431,2013-10-04,2013,Q4,4,1,Product 1,Invoice,EMEA,DE,Company 133,14800.92,16,4,2,3,1
ORD-20134-00437,2013-10-05,2013,Q4,4,1,Product 1,Invoice,EMEA,NO,Company 61,12130.27,9,4,2,5,0
